0.0000, 9.0587, 33.8074
6.4054, 6.4054, 33.8074
9.0587, 0.0000, 33.8074
6.4054, -6.4054, 33.8074
0.0000, -9.0587, 33.8074
-6.4054, -6.4054, 33.8074
-9.0587, -0.0000, 33.8074
-6.4054, 6.4054, 33.8074
0.0000, 30.3109, 17.5000
21.4330, 21.4330, 17.5000
30.3109, 0.0000, 17.5000
21.4330, -21.4330, 17.5000
0.0000, -30.3109, 17.5000
-21.4330, -21.4330, 17.5000
-30.3109, -0.0000, 17.5000
-21.4330, 21.4330, 17.5000
